fuel_type,seats,kms_driven,ownsership,transmission,manufacturing_year,mileage(kmpl),engine(cc),max_power(bhp),torque(Nm),price(in lakhs),insurance_validity_Comprehensive,insurance_validity_Third Party,insurance_validity_Third Party insurance,insurance_validity_Zero Dep,origin_country_Czech Republic,origin_country_France,origin_country_Germany,origin_country_India,origin_country_Japan,origin_country_South Korea,origin_country_Sweden,origin_country_United Kingdom,origin_country_United States
3,5.0,-0.12185809593407045,4.0,2,1.008206508732423,-0.23338827045419197,-0.39447415768202343,-0.39447415768202343,0.5491539899207455,5.75,True,False,False,False,False,False,False,True,False,False,False,False,False
2,5.0,1.7621741974195555,4.0,2,-0.8234300873423098,-0.23395304255612007,1.5293913597652011,1.5293913597652011,2.475420699566945,16.9,False,False,True,False,False,False,True,False,False,False,False,False,False
3,5.0,1.2144532439626416,4.0,1,-0.4571027681273633,-0.2530799910747525,0.5554043058194884,0.5554043058194884,-0.7176291105233805,8.16,True,False,False,False,False,False,False,False,False,True,False,False,False
3,5.0,-0.08090087216551337,4.0,2,-0.8234300873423098,-0.25680748694747807,0.572280319130429,0.572280319130429,0.9440804854230623,5.25,True,False,False,False,True,False,False,False,False,False,False,False,False
3,5.0,0.09566571950073623,4.0,1,-0.09077544891241672,-0.24475901543967812,-0.3896524395931833,-0.3896524395931833,-0.7769044500877246,6.75,True,False,False,False,False,False,False,False,True,False,False,False,False
3,5.0,0.7792008269741855,4.0,1,0.27555187030252987,-0.2406173533588719,-0.39447415768202343,-0.39447415768202343,0.5502449470906414,5.85,True,False,False,False,False,False,False,False,False,True,False,False,False
3,5.0,2.3698155692498686,4.0,1,-0.4571027681273633,-0.2406173533588719,-0.39447415768202343,-0.39447415768202343,0.5496994685056934,4.49,True,False,False,False,False,False,False,False,False,True,False,False,False
2,5.0,-0.4495158860825271,4.0,2,0.27555187030252987,-0.250519690879345,3.935428686096442,3.935428686096442,-0.8912731267318118,42.5,True,False,False,False,False,False,True,False,False,False,False,False,False
3,5.0,-0.2641844485298063,4.0,2,-0.4571027681273633,-0.2386594767388544,0.029837034135910802,0.029837034135910802,-0.772540621408141,6.93,True,False,False,False,False,False,False,True,False,False,False,False,False
2,5.0,1.1887730646597563,4.0,2,-0.8234300873423098,-0.250519690879345,3.935428686096442,3.935428686096442,-0.8912731267318118,26.5,True,False,False,False,False,False,True,False,False,False,False,False,False
3,5.0,0.5687626112513391,4.0,1,0.27555187030252987,-0.24475901543967812,-0.3896524395931833,-0.3896524395931833,-0.7769044500877246,6.07,True,False,False,False,False,False,False,False,True,False,False,False,False
3,5.0,2.007917540030898,3.0,1,-1.9224120449871496,-0.24739461858200937,0.32878355564400086,0.32878355564400086,-0.726720420272513,2.95,False,False,True,False,False,False,False,False,True,False,False,False,False
3,5.0,0.5268633713361052,4.0,1,-0.4571027681273633,-0.230074940789547,-0.39447415768202343,-0.39447415768202343,-0.787086717006753,5.59,True,False,False,False,False,False,False,True,False,False,False,False,False
3,5.0,-0.03994364839695628,4.0,1,-1.1897574065572565,-0.23948780915501566,-0.39447415768202343,-0.39447415768202343,-0.9232745370487583,3.75,False,False,True,False,False,False,False,False,False,True,False,False,False
3,5.0,-0.8181308999995409,4.0,1,0.27555187030252987,-0.25115976592819683,0.5554043058194884,0.5554043058194884,-0.7176291105233805,8.65,False,False,True,False,False,False,False,False,False,True,False,False,False
2,5.0,1.9100297752240465,4.0,2,0.27555187030252987,-0.20371890936623466,-0.27152034641659933,-0.27152034641659933,0.4076932102242434,5.64,True,False,False,False,False,False,False,True,False,False,False,False,False
3,5.0,-0.2856869910082988,4.0,2,0.6418791895174764,-0.24475901543967812,0.3311944146884209,0.3311944146884209,-0.7570853948346157,6.25,True,False,False,False,False,False,False,False,True,False,False,False,False
2,5.0,-0.6749444457046654,4.0,2,0.6418791895174764,-0.2632082374359968,1.4209027027662975,1.4209027027662975,-0.9029100032107014,39.0,False,False,True,False,False,False,True,False,False,False,False,False,False
3,5.0,0.9906629732912456,4.0,1,-0.4571027681273633,-0.230074940789547,-0.39447415768202343,-0.39447415768202343,-0.787086717006753,5.14,True,False,False,False,False,False,False,True,False,False,False,False,False
3,5.0,-1.8051999928217666,4.0,1,1.740861147162316,-0.23289880129918758,0.244403489089298,0.244403489089298,0.9391711781585308,10.25,False,False,True,False,False,False,False,True,False,False,False,False,False
3,5.0,1.5967479706183534,3.0,1,-0.8234300873423098,-0.2428764417665844,-0.39206329863760336,-0.39206329863760336,-0.7805409739873777,3.74,True,False,False,False,False,False,False,False,True,False,False,False,False
2,5.0,0.12388524667727206,4.0,2,1.3745338279473696,-0.2556779427436218,1.4353678570328179,1.4353678570328179,2.110495526236765,17.5,True,False,False,False,False,False,False,True,False,False,False,False,False
3,5.0,0.31802248734023264,3.0,2,0.6418791895174764,-0.2307903187853226,-0.39447415768202343,-0.39447415768202343,0.5491539899207455,5.99,True,False,False,False,False,False,False,True,False,False,False,False,False
3,5.0,1.339905220365732,4.0,1,-0.09077544891241672,-0.2436294712358219,-0.39206329863760336,-0.39206329863760336,-0.7805409739873777,4.54,True,False,False,False,False,False,False,False,True,False,False,False,False
3,5.0,-0.003082147005254903,4.0,1,-1.9224120449871496,-0.24396833449697874,-0.39447415768202343,-0.39447415768202343,-0.7947234171960244,2.95,True,False,False,False,False,False,False,False,True,False,False,False,False
3,5.0,1.1335217697959727,4.0,1,-0.8234300873423098,-0.23948780915501566,-0.39447415768202343,-0.39447415768202343,-0.9232745370487583,3.79,True,False,False,False,False,False,False,False,False,True,False,False,False
3,5.0,-0.03994364839695628,4.0,1,0.6418791895174764,-0.22947251721415698,0.244403489089298,0.244403489089298,0.9391711781585308,7.5,True,False,False,False,False,False,False,True,False,False,False,False,False
3,5.0,-1.685686813865117,4.0,1,2.1071884663772624,-0.23760523548192194,-0.8718242484771994,-0.8718242484771994,1.1342706853749147,13.9,True,False,False,False,False,False,True,False,False,False,False,False,False
2,5.0,-0.07148071069874523,4.0,1,0.6418791895174764,-0.21614389560865332,-0.27152034641659933,-0.27152034641659933,-0.7772681024776898,8.7,True,False,False,False,False,False,False,True,False,False,False,False,False
3,5.0,0.5744147081314,4.0,2,0.27555187030252987,-0.24664158911277187,0.5554043058194884,0.5554043058194884,-0.7176291105233805,8.85,True,False,False,False,False,False,False,False,False,True,False,False,False
2,5.0,0.7382436032056283,4.0,2,-0.09077544891241672,-0.23278584687880197,1.5293913597652011,1.5293913597652011,-0.9040009603805973,19.9,True,False,False,False,False,False,True,False,False,False,False,False,False
2,5.0,0.6563291556685141,4.0,1,0.27555187030252987,-0.24626507437815315,1.4353678570328179,1.4353678570328179,-0.907273831890285,10.9,False,False,True,False,False,False,False,False,False,False,False,False,True
3,5.0,1.0529998678669896,4.0,1,0.27555187030252987,-0.24664158911277187,0.32878355564400086,0.32878355564400086,1.2675492862971975,6.95,True,False,False,False,False,False,False,False,False,False,False,False,True
2,5.0,2.0879479552746587,4.0,1,0.6418791895174764,-0.23365183076842508,0.24199263004487792,0.24199263004487792,-0.7409028634811597,6.68,True,False,False,False,False,False,False,False,True,False,False,False,False
3,5.0,0.7340250091574669,4.0,2,-0.4571027681273633,-0.23948780915501566,-0.39447415768202343,-0.39447415768202343,-0.9232745370487583,5.0,True,False,False,False,False,False,False,False,False,True,False,False,False
2,5.0,2.235967361974224,3.0,1,-0.09077544891241672,-0.22160335926062516,-0.27152034641659933,-0.27152034641659933,-0.7772681024776898,4.63,True,False,False,False,False,False,False,True,False,False,False,False,False
3,5.0,0.42627242976052904,4.0,2,0.6418791895174764,-0.24231166966465625,-0.8742351075216195,-0.8742351075216195,1.213728732582333,9.63,True,False,False,False,False,False,False,False,False,True,False,False,False
2,5.0,0.9839869458169709,3.0,2,-0.8234300873423098,-0.2380947046369263,1.8861984983393731,1.8861984983393731,-0.907273831890285,18.5,True,False,False,False,False,False,True,False,False,False,False,False,False
3,5.0,1.0712258324439974,3.0,2,-1.556084725772203,-0.2522893101320531,-0.39206329863760336,-0.39206329863760336,-0.7805409739873777,4.0,True,False,False,False,False,False,False,False,True,False,False,False,False
2,5.0,0.22324747153979155,4.0,2,0.27555187030252987,-0.2428764417665844,1.466709024610279,1.466709024610279,-0.903637307990632,29.9,False,False,False,True,False,False,False,False,False,False,True,False,False
3,5.0,0.7389808332334624,4.0,1,-0.09077544891241672,-0.23259758951149256,0.029837034135910802,0.029837034135910802,-0.772540621408141,5.75,True,False,False,False,False,False,False,True,False,False,False,False,False
2,5.0,0.24675691798294333,4.0,1,0.27555187030252987,-0.2365886456984513,0.5337065744197077,0.5337065744197077,-0.7087196269692306,10.75,True,False,False,False,False,False,False,False,False,True,False,False,False
3,5.0,-0.9000453475366551,4.0,2,1.3745338279473696,5.1525797053200675,-2.940341308589629,-2.940341308589629,-0.892727736291673,16.5,True,False,False,False,False,False,False,False,False,False,False,True,False
3,5.0,0.6034943370070756,3.0,2,0.6418791895174764,-0.24231166966465625,-0.8742351075216195,-0.8742351075216195,1.213728732582333,8.66,True,False,False,False,False,False,False,False,False,True,False,False,False
2,5.0,0.03226393710700986,4.0,1,0.6418791895174764,-0.21915601348560332,-0.27152034641659933,-0.27152034641659933,-0.7772681024776898,8.0,True,False,False,False,False,False,False,True,False,False,False,False,False
3,5.0,-1.3041702744610078,4.0,1,1.3745338279473696,-0.24080561072618129,0.244403489089298,0.244403489089298,0.9391711781585308,9.74,True,False,False,False,False,False,False,True,False,False,False,False,False
3,5.0,-1.1867459139165546,4.0,2,0.27555187030252987,-0.26189043586483113,1.5390347959428814,1.5390347959428814,1.8415745838574251,19.25,False,False,True,False,False,False,False,False,False,True,False,False,False
3,5.0,-0.3375797935230606,4.0,1,-0.8234300873423098,-0.23259758951149256,0.029837034135910802,0.029837034135910802,-0.772540621408141,6.82,True,False,False,False,False,False,False,True,False,False,False,False,False
3,5.0,-0.8468009566375309,3.0,2,-0.09077544891241672,-0.24347886534197438,0.08287593311315258,0.08287593311315258,1.7439339171517418,24.8,False,False,True,False,False,False,True,False,False,False,False,False,False
2,5.0,0.33747716863029725,3.0,1,0.6418791895174764,-0.2358356162292138,0.24199263004487792,0.24199263004487792,-0.7858139336418745,7.8,True,False,False,False,False,True,False,False,False,False,False,False,False
3,5.0,1.6689555561223195,4.0,2,0.6418791895174764,-0.2549249132743843,0.5554043058194884,0.5554043058194884,-0.7176291105233805,10.76,True,False,False,False,False,False,False,False,False,True,False,False,False
3,5.0,0.8817167580668838,4.0,1,-0.8234300873423098,3.446967957497141,-1.662586015046986,-1.662586015046986,-0.9218199274888971,3.21,True,False,False,False,False,False,False,True,False,False,False,False,False
2,5.0,0.6822550783140108,4.0,1,-0.09077544891241672,-0.20488610504355276,-0.27152034641659933,-0.27152034641659933,-0.7772681024776898,6.61,True,False,False,False,False,False,False,True,False,False,False,False,False
2,4.0,-0.2447297672397417,3.0,2,0.6418791895174764,-0.24630272585161497,3.935428686096442,3.935428686096442,-0.46289061135268716,43.0,True,False,False,False,False,False,True,False,False,False,False,False,False
3,5.0,0.4105858130571717,4.0,1,-0.8234300873423098,-0.2428764417665844,-0.39206329863760336,-0.39206329863760336,-0.7805409739873777,4.6,True,False,False,False,False,False,False,False,True,False,False,False,False
2,5.0,-0.859088123768098,4.0,2,-0.09077544891241672,-0.2380947046369263,1.8861984983393731,1.8861984983393731,-0.907273831890285,27.5,True,False,False,False,False,False,True,False,False,False,False,False,False
3,5.0,2.132017928049626,4.0,2,-0.09077544891241672,-0.2517998409770487,0.333605273732841,0.333605273732841,-0.7374481657764894,6.82,True,False,False,False,False,False,False,False,False,False,False,False,True
3,6.0,-1.3045798466986933,4.0,1,0.6418791895174764,-0.23907364294693503,0.244403489089298,0.244403489089298,-0.7505396518152403,10.25,False,False,True,False,False,False,False,True,False,False,False,False,False
3,5.0,0.3092166842299929,4.0,1,-0.09077544891241672,-0.2530799910747525,0.5554043058194884,0.5554043058194884,-0.7176291105233805,8.5,False,False,True,False,False,False,False,False,False,True,False,False,False
3,5.0,1.0803592933443857,4.0,1,-0.4571027681273633,-0.230074940789547,-0.39447415768202343,-0.39447415768202343,-0.787086717006753,5.2,True,False,False,False,False,False,False,True,False,False,False,False,False
3,5.0,0.3368628102737689,4.0,1,0.27555187030252987,-0.230074940789547,-0.39447415768202343,-0.39447415768202343,-0.787086717006753,6.25,True,False,False,False,False,False,False,True,False,False,False,False,False
2,5.0,1.976380477729109,4.0,1,0.27555187030252987,-0.21614389560865332,-0.27152034641659933,-0.27152034641659933,-0.7772681024776898,6.55,True,False,False,False,False,False,False,True,False,False,False,False,False
3,5.0,1.1887730646597563,4.0,1,-0.09077544891241672,-0.2406173533588719,-0.39447415768202343,-0.39447415768202343,0.5496994685056934,5.25,True,False,False,False,False,False,False,False,False,True,False,False,False
3,5.0,-0.005539580431368328,4.0,1,0.27555187030252987,-0.23259758951149256,0.029837034135910802,0.029837034135910802,-0.772540621408141,6.72,True,False,False,False,False,False,False,True,False,False,False,False,False
3,5.0,-0.03994364839695628,3.0,2,-0.8234300873423098,-0.23850887084500694,2.7324100229308215,2.7324100229308215,-0.6514443755496958,12.5,False,False,True,False,False,False,False,False,True,False,False,False,False
3,5.0,-0.3539217258067149,4.0,2,0.6418791895174764,-0.23519554118036196,0.244403489089298,0.244403489089298,0.9391711781585308,8.29,True,False,False,False,False,False,False,True,False,False,False,False,False
3,5.0,1.937266329030137,4.0,1,-0.8234300873423098,-0.23214577182995008,-0.39447415768202343,-0.39447415768202343,0.5735187000484206,3.97,True,False,False,False,False,False,False,True,False,False,False,False,False
3,5.0,0.5744147081314,4.0,1,0.27555187030252987,-0.24475901543967812,-0.3896524395931833,-0.3896524395931833,-0.7769044500877246,6.85,False,False,True,False,False,False,False,False,True,False,False,False,False
3,5.0,0.051595746725768804,3.0,1,0.27555187030252987,-0.24664158911277187,0.5554043058194884,0.5554043058194884,-0.7176291105233805,7.45,True,False,False,False,False,False,False,False,False,True,False,False,False
3,5.0,-0.03347240704152426,4.0,1,-0.8234300873423098,-0.24513553017429687,0.32878355564400086,0.32878355564400086,-0.7249021583226866,6.95,True,False,False,False,False,False,False,False,True,False,False,False,False
2,5.0,-0.6952592286938697,3.0,2,1.008206508732423,-0.25003022172434064,1.4209027027662975,1.4209027027662975,-0.5896234692555946,44.9,True,False,False,False,False,False,True,False,False,False,False,False,False
3,5.0,0.7718285266958451,4.0,2,-0.09077544891241672,-0.24475901543967812,0.3311944146884209,0.3311944146884209,-0.7570853948346157,5.44,True,False,False,False,False,False,False,False,True,False,False,False,False
3,5.0,1.2876847600608217,4.0,2,0.27555187030252987,-0.2319951659361026,-0.39447415768202343,-0.39447415768202343,0.5491539899207455,5.34,True,False,False,False,False,False,False,True,False,False,False,False,False
2,5.0,0.8230250564065416,4.0,2,0.27555187030252987,-0.23685220601268442,0.24199263004487792,0.24199263004487792,1.033720799549509,7.22,True,False,False,False,False,True,False,False,False,False,False,False,False
3,5.0,1.3116447359654275,4.0,2,-0.4571027681273633,-0.2549249132743843,0.5650477419971688,0.5650477419971688,1.2562760622082731,12.65,False,False,True,False,False,False,True,False,False,False,False,False,False
3,5.0,2.3287764310337744,4.0,1,1.008206508732423,-0.2418598519831138,-0.8742351075216195,-0.8742351075216195,1.213728732582333,7.99,True,False,False,False,False,False,False,False,False,True,False,False,False
3,5.0,0.16484247044582914,4.0,1,0.27555187030252987,-0.23154334825456008,-0.39447415768202343,-0.39447415768202343,0.5491539899207455,6.75,True,False,False,False,False,False,False,True,False,False,False,False,False
3,5.0,0.5744147081314,4.0,1,-0.8234300873423098,-0.24739461858200937,0.32878355564400086,0.32878355564400086,-0.726720420272513,6.25,True,False,False,False,False,False,False,False,True,False,False,False,False
3,5.0,1.4720332242430971,3.0,1,-1.1897574065572565,-0.23948780915501566,-0.39447415768202343,-0.39447415768202343,-0.9232745370487583,3.68,True,False,False,False,False,False,False,False,False,True,False,False,False
3,5.0,2.3626890123141395,4.0,2,0.6418791895174764,-0.24664158911277187,-0.39206329863760336,-0.39206329863760336,-0.7409028634811597,7.12,True,False,False,False,False,False,False,True,False,False,False,False,False
3,5.0,0.5050741282912329,4.0,1,0.27555187030252987,-0.23948780915501566,-0.39447415768202343,-0.39447415768202343,0.5502449470906414,5.44,True,False,False,False,False,False,False,False,False,True,False,False,False
2,5.0,1.3526019597339847,4.0,2,0.27555187030252987,-0.24897598046740813,1.5293913597652011,1.5293913597652011,2.3794164686161055,15.9,True,False,False,False,False,False,False,False,False,True,False,False,False
3,5.0,2.0868421102329076,4.0,1,-0.4571027681273633,-0.230074940789547,-0.39447415768202343,-0.39447415768202343,-0.787086717006753,5.14,True,False,False,False,False,False,False,True,False,False,False,False,False
3,4.0,-0.7812693986078395,3.0,2,-0.09077544891241672,-0.24863711720625123,1.5366239368984613,1.5366239368984613,-0.8961824339963433,31.0,True,False,False,False,False,False,False,False,False,False,False,True,False
3,5.0,1.024944169585528,4.0,2,-0.8234300873423098,-0.26546732584370925,1.5197479235875209,1.5197479235875209,2.3534153227335866,23.9,True,False,False,False,False,False,True,False,False,False,False,False,False
3,5.0,-0.4177740376618954,3.0,2,0.6418791895174764,-0.23519554118036196,0.244403489089298,0.244403489089298,0.9391711781585308,8.14,True,False,False,False,False,False,False,True,False,False,False,False,False
2,5.0,0.35775099439573305,4.0,1,0.27555187030252987,-0.21614389560865332,-0.27152034641659933,-0.27152034641659933,-0.7772681024776898,7.8,True,False,False,False,False,False,False,True,False,False,False,False,False
3,5.0,0.6811492332722597,4.0,1,0.6418791895174764,-0.24475901543967812,-0.3896524395931833,-0.3896524395931833,-0.7769044500877246,6.82,True,False,False,False,False,False,False,False,True,False,False,False,False
2,5.0,0.8666444997200548,3.0,2,-0.4571027681273633,-0.25142332624242997,1.464298165565859,1.464298165565859,2.2315917720952103,15.75,False,False,True,False,False,False,True,False,False,False,False,False,False
3,5.0,1.8710384981963801,4.0,1,-0.8234300873423098,-0.2406173533588719,-0.39447415768202343,-0.39447415768202343,0.5496994685056934,5.1,True,False,False,False,False,False,False,False,False,True,False,False,False
3,5.0,-0.9000453475366551,4.0,2,-0.09077544891241672,-0.24347886534197438,0.08287593311315258,0.08287593311315258,1.7439339171517418,27.25,False,False,False,True,False,False,True,False,False,False,False,False,False
3,5.0,-0.9921991010159085,4.0,2,-0.09077544891241672,-0.2386594767388544,0.029837034135910802,0.029837034135910802,-0.772540621408141,8.62,True,False,False,False,False,False,False,True,False,False,False,False,False
2,5.0,-1.5144037040650113,4.0,2,0.27555187030252987,-0.23786879579615505,1.5390347959428814,1.5390347959428814,-0.9060010485254064,35.5,True,False,False,False,False,False,False,False,False,False,False,True,False
3,5.0,-0.31464374821266866,4.0,1,0.27555187030252987,-0.23726637222076508,-0.39206329863760336,-0.39206329863760336,0.28077852612635334,4.12,True,False,False,False,False,False,False,False,True,False,False,False,False
3,5.0,1.9567619675439702,4.0,1,-0.8234300873423098,-0.23726637222076508,-0.39206329863760336,-0.39206329863760336,0.28077852612635334,2.98,True,False,False,False,False,False,False,False,True,False,False,False,False
2,5.0,0.15566805232167236,3.0,2,-0.09077544891241672,-0.22521790071296516,1.5293913597652011,1.5293913597652011,-0.903637307990632,18.9,False,False,False,True,False,False,True,False,False,False,False,False,False
2,5.0,0.36430415019870216,4.0,1,0.27555187030252987,-0.20488610504355276,-0.27152034641659933,-0.27152034641659933,-0.7772681024776898,7.27,True,False,False,False,False,False,False,True,False,False,False,False,False
3,5.0,-0.03994364839695628,3.0,1,-1.556084725772203,-0.23948780915501566,-0.39447415768202343,-0.39447415768202343,0.5502449470906414,3.95,True,False,False,False,False,False,False,False,False,True,False,False,False
3,5.0,1.7621741974195555,4.0,1,-0.8234300873423098,-0.24739461858200937,0.32878355564400086,0.32878355564400086,-0.726720420272513,6.25,False,False,True,False,False,False,False,False,True,False,False,False,False
2,5.0,-0.8880039237486993,4.0,1,0.6418791895174764,-0.24908893488779374,1.4353678570328179,1.4353678570328179,2.110495526236765,13.65,True,False,False,False,False,False,False,True,False,False,False,False,False
3,5.0,-1.8092957151986224,4.0,2,2.1071884663772624,-0.24739461858200937,0.32878355564400086,0.32878355564400086,1.1240884184558864,16.95,True,False,False,False,False,False,False,False,False,True,False,False,False
3,5.0,-1.3977984879959293,4.0,1,1.008206508732423,-0.23384008813573445,-0.4017067348152837,-0.4017067348152837,0.7878917839329656,5.94,True,False,False,False,False,False,False,False,False,False,False,False,True
2,5.0,0.7792008269741855,2.0,2,-0.09077544891241672,-0.24325295650120313,1.8861984983393731,1.8861984983393731,-0.6943553575656013,17.5,True,False,False,False,False,False,True,False,False,False,False,False,False
2,5.0,0.6098427066912019,4.0,2,0.27555187030252987,-0.23685220601268442,0.24199263004487792,0.24199263004487792,1.033720799549509,7.99,True,False,False,False,False,True,False,False,False,False,False,False,False
2,5.0,0.3696285892886146,3.0,2,0.27555187030252987,-0.2553014280090031,1.5028719102765802,1.5028719102765802,-0.9052737437454759,38.0,True,False,False,False,False,False,False,False,False,False,True,False,False
2,5.0,0.12388524667727206,4.0,1,1.008206508732423,-0.23086562173224637,0.32878355564400086,0.32878355564400086,1.0344481043294396,9.99,True,False,False,False,False,False,False,True,False,False,False,False,False
3,5.0,-1.2331914056700983,3.0,2,1.3745338279473696,-0.24626507437815315,-0.3896524395931833,-0.3896524395931833,0.6709775405591213,8.14,True,False,False,False,False,False,False,False,True,False,False,False,False
3,5.0,-1.883018717982025,4.0,2,2.1071884663772624,-0.22427661387641828,-0.39447415768202343,-0.39447415768202343,0.6709775405591213,9.85,True,False,False,False,False,False,False,True,False,False,False,False,False
2,5.0,-0.4495158860825271,4.0,1,-0.09077544891241672,4.945496601279757,-1.1418404614522486,-1.1418404614522486,-0.5387121346604524,7.99,True,False,False,False,False,False,False,False,False,True,False,False,False
3,5.0,-0.36702803741265316,4.0,1,0.27555187030252987,-0.23726637222076508,-0.39206329863760336,-0.39206329863760336,0.28077852612635334,4.25,True,False,False,False,False,False,False,False,True,False,False,False,False
3,5.0,-0.6952592286938697,4.0,2,1.3745338279473696,-0.2580876370451818,0.21788403960067712,0.21788403960067712,-0.9125467915447819,16.4,True,False,False,False,False,False,False,False,False,False,False,True,False
2,5.0,0.9020724982798567,4.0,2,0.27555187030252987,-0.21915601348560332,-0.27152034641659933,-0.27152034641659933,-0.7772681024776898,7.0,False,False,True,False,False,False,False,True,False,False,False,False,False
2,5.0,0.363116390709414,4.0,1,0.6418791895174764,-0.21614389560865332,-0.27152034641659933,-0.27152034641659933,-0.7772681024776898,8.74,True,False,False,False,False,False,False,True,False,False,False,False,False
3,5.0,-0.5723875573881984,4.0,2,1.3745338279473696,-0.24739461858200937,0.32878355564400086,0.32878355564400086,1.1240884184558864,15.25,False,False,False,True,False,False,False,False,False,True,False,False,False
3,5.0,1.268598693784674,4.0,1,-1.9224120449871496,-0.24396833449697874,-0.39447415768202343,-0.39447415768202343,-0.7947234171960244,2.92,True,False,False,False,False,False,False,False,True,False,False,False,False
3,5.0,-0.03994364839695628,4.0,1,-0.09077544891241672,4.1962322793884494,-1.3781046478054164,-1.3781046478054164,-0.735084425241715,4.25,True,False,False,False,False,False,False,False,False,True,False,False,False
3,5.0,-0.6637631236158492,4.0,2,1.008206508732423,-0.24174689756272816,0.3311944146884209,0.3311944146884209,1.231911352080598,13.08,True,False,False,False,False,False,False,False,True,False,False,False,False
2,5.0,0.16484247044582914,4.0,2,0.6418791895174764,-0.2632082374359968,1.4209027027662975,1.4209027027662975,-0.9029100032107014,34.75,False,False,True,False,False,False,True,False,False,False,False,False,False
3,5.0,1.3652986991022373,4.0,1,-0.4571027681273633,-0.2406173533588719,-0.39447415768202343,-0.39447415768202343,0.5496994685056934,5.64,True,False,False,False,False,False,False,False,False,True,False,False,False
3,5.0,-1.1457886901479977,4.0,1,0.27555187030252987,-0.23948780915501566,-0.39447415768202343,-0.39447415768202343,0.5502449470906414,5.15,True,False,False,False,False,False,False,False,False,True,False,False,False
3,5.0,1.1626423558954169,4.0,1,-0.4571027681273633,-0.23726637222076508,-0.39206329863760336,-0.39206329863760336,0.28077852612635334,3.42,True,False,False,False,False,False,False,False,True,False,False,False,False
3,5.0,2.2309705806744597,4.0,1,-0.8234300873423098,-0.23948780915501566,-0.39447415768202343,-0.39447415768202343,-0.9232745370487583,3.75,True,False,False,False,False,False,False,False,False,True,False,False,False
3,5.0,0.12388524667727206,4.0,1,-0.8234300873423098,-0.230074940789547,-0.39447415768202343,-0.39447415768202343,-0.787086717006753,4.25,True,False,False,False,False,False,False,True,False,False,False,False,False
3,5.0,0.5617179687631473,4.0,1,1.008206508732423,-0.24739461858200937,0.32878355564400086,0.32878355564400086,1.124270244650869,10.0,False,False,True,False,False,False,False,False,False,True,False,False,False
3,6.0,-1.3216590090101816,4.0,1,0.27555187030252987,4.199997426734637,-3.0825819922104136,-3.0825819922104136,-0.9172742726143308,4.24,True,False,False,False,False,False,False,True,False,False,False,False,False
3,5.0,-0.2985066020478572,4.0,1,-0.4571027681273633,-0.23873477968577816,-0.39447415768202343,-0.39447415768202343,-0.9232745370487583,5.2,False,True,False,False,False,False,False,False,False,True,False,False,False
3,5.0,0.0010135753716008055,4.0,2,0.6418791895174764,-0.24231166966465625,-0.8742351075216195,-0.8742351075216195,1.213728732582333,9.75,False,False,True,False,False,False,False,False,False,True,False,False,False
3,5.0,0.4006741649051808,3.0,1,-1.9224120449871496,-0.24739461858200937,0.32878355564400086,0.32878355564400086,-0.726720420272513,4.4,False,False,True,False,False,False,False,False,True,False,False,False,False
2,5.0,-0.36760143854541294,4.0,1,1.008206508732423,-0.22141510189331579,0.08528679215757266,0.08528679215757266,-0.7769044500877246,10.5,False,False,True,False,False,False,False,False,False,True,False,False,False
2,5.0,-0.3569116031418196,4.0,1,-0.4571027681273633,-0.21915601348560332,-0.27152034641659933,-0.27152034641659933,-0.7772681024776898,8.85,False,False,True,False,False,False,False,True,False,False,False,False,False
3,5.0,1.0044246004774808,4.0,1,-0.8234300873423098,4.1962322793884494,-3.0825819922104136,-3.0825819922104136,-0.9174560988093134,4.56,True,False,False,False,False,False,False,False,False,True,False,False,False
3,5.0,1.4799379684304286,3.0,1,-0.8234300873423098,4.1962322793884494,-3.0825819922104136,-3.0825819922104136,-0.9174560988093134,4.59,False,True,False,False,False,False,False,False,False,True,False,False,False
2,5.0,1.5983862595690956,4.0,2,0.27555187030252987,-0.24201045787696127,0.5337065744197077,0.5337065744197077,-0.7087196269692306,10.75,True,False,False,False,False,False,False,False,False,True,False,False,False
3,5.0,-1.5553609278335685,4.0,2,1.740861147162316,-0.23952546062847754,0.3311944146884209,0.3311944146884209,1.7439339171517418,16.5,False,True,False,False,True,False,False,False,False,False,False,False,False
2,5.0,0.3696285892886146,3.0,1,-2.288739364202096,-0.22755229206760136,-0.3896524395931833,-0.3896524395931833,-0.8038147269451569,2.4,True,False,False,False,False,False,True,False,False,False,False,False,False
3,5.0,0.9839869458169709,4.0,1,-2.6550666834170427,5.318246188552316,-3.053651683677373,-3.053651683677373,-0.9154560106645043,1.9,True,False,False,False,False,False,False,False,False,True,False,False,False
3,6.0,1.024944169585528,4.0,2,0.6418791895174764,-0.24291409324004629,0.244403489089298,0.244403489089298,-0.7505396518152403,9.25,True,False,False,False,False,False,False,True,False,False,False,False,False
3,5.0,-0.16048075794781977,4.0,1,-0.4571027681273633,2.7541808457986456,-1.9494782413329756,-1.9494782413329756,-0.8027237697752609,3.17,False,False,True,False,False,False,False,False,False,True,False,False,False
3,5.0,-0.5919651103495687,4.0,1,1.3745338279473696,-0.23907364294693503,-0.3896524395931833,-0.3896524395931833,0.6040655008055059,5.44,False,True,False,False,False,False,False,True,False,False,False,False,False
